reviewId,region,category,asin,date,rating,title,review_text,initialTime
R1UY1BCPCSTTN,the United States,Mattress Toppers,B01N3NDHOB,2021-06-16,5,Good topper," bought this for my college-age daughter for apt supplies mattress. she was getting back aches from just sleeping on mattress. this is a lovely topper, she said. also said ¡°no more pain!¡± and that was 5 months ago! it¡¯s holding up! ",2021-06-20
R27C7WBM9YNN5C,the United States,Mattresses,B08D36LD65,2021-06-08,4,Good value, my dad got this mattress recently to replace a very expensive but older mattress. he said his back doesn¡¯t hurt anymore and has been using it for about 2 months. this was an excellent value for the money. ,2021-06-13
R2C6EOD6ZTVWGS,the United States,Bed Frames,B07DDFKW1N,2021-07-04,5,Very happy with this choice, great bedassembly was quick ,2021-07-11
R2EHPR1M0YL2A5,the United States,Sofas & Couches,B08L7SSV3V,2021-06-28,1,poorly made," i bought the recliner for my father who is 83 years old and weights 114 lbs. first the delivery date kepted changing, so it was late on arriving, then the chair came defected; the reclinere wont stay reclined and the cushion seat is worn out after one week, as you read my dad weights 114lbs, so the seat should not sag so soon. i wanted to exchange for another but it wasn't available because there was no exchange on the return from amazon, just a return, he said i have to pay to ship it back, which would have cost me $400ish to return it, (i kept it instead because that is way more then what i paid for the chair). would have loved it if they would have giving me a non-defected one, or free shipping back for there defected product. ",2021-07-05
R2KGWEDJ0EE3WF,the United States,Bed Frames,B006MIVR06,2021-06-08,5,Phenomenal bed frame!," this frame is a must have! you will never hear a squeak of a box spring again! also little to no movement from your partner felt by you. this thing is amazing, get it! ",2021-06-10
R2NF21XTCKJ1RL,the United States,Mattresses,B010GLBM1I,2021-07-15,5,Relaxing, very comfortable ,2021-07-18
R2WBW8I6SALN92,the United States,Bed Frames,B074QWVHDJ,2021-06-09,5,Comes with a ratchet allen wrench!, it was so easy to put together! just getting the ratchet allen wrench was worth it! seems very sturdy as well! very pleased! ,2021-06-14
R34L424XDR5AMK,the United States,Beds,B08744GFSD,2021-07-03,5,Sturdy, my husband and i was surprise of the very nice quality of product love it very much ,2021-07-05
R3BFDSJUKDJXW6,the United States,Mattresses,B093FFRW5D,2021-06-27,5,Comfort and Affordability, this is an excellent mattress. it was an easy process to set up the mattress from ordering to receiving and set up. it's fairly firm but has just enough give to support you well. it provides a good night sleep and excellent value for money. ,2021-07-05
R3GMS8L6PFJEV5,the United States,Sofas & Couches,B08CGXHFXM,2021-06-17,5,Exactly what we needed!," super comfy and firm. really easy to assemble, and great price! ",2021-06-20
R3L2D1T6OLZOQK,the United States,Beds,B00A6S2IM4,2021-06-11,1,Mattress supports started breaking in less than 3 months, poor quality! bought for my 12 year old. the first mattress support slat broke in less than 3 months. now half are broken making the bed unusable. it was also incredibly difficult to assemble. ,2021-06-13
R3OUT9FGHG4WGH,the United States,Mattresses,B0777K9RGX,2021-06-16,5,Extremely comfortable memory foam bed.," loved this bed. came quickly, easy to set up. great for a new apartment. i enjoyed sleeping on this type of mattress compared to spring beds as it is so much more comfortable! would recommend. ",2021-06-20
R4XQAHEHZH0BH,the United States,Bed Frames,B074QWX9V9,2021-07-03,5,A Win For Us, easy and sturdy. love it! ,2021-07-11
RBFSBVVBLLEGF,the United States,Beds,B01HP2VIMO,2021-06-10,5,Easy!," this bed was so easy to put together! it was a one person job, and took me about an hour start to finish (admittedly, about 25 minutes of which were me trying to push it up two flights of stairs). instructions were clear, bed is sturdy, and i¡¯m very happy with the finished product. great value for the money spent! ",2021-06-14
RLKR3C3VH78X3,the United States,Bed Frames,B084ZQRPLC,2021-07-08,5,well made," i bought this for my sister who is quite overweight. mattress (12"" ) hasn't arrived yet, but the new frame looks like it will hold up much better than the frame she had before and provide great support. ",2021-07-11
RO89KK4QXVHOE,the United States,Beds,B095KC2N2T,2021-06-14,3,Nice but needs better marksmanship," very strudy bed. really nice for the price. cons no instructions came with bed however looking at the picture helped put together, some holes do not match up. need a least 2 persons to assemble. expect 4 to 5 hour's to put together. the company is nonresponsive so don't bother to call. ",2021-06-27
RUWN4JOU4OPTG,the United States,Mattresses,B00Q7EUZLC,2021-07-05,5,Great price, great for the price! ,2021-07-11
RXESR0TFUBWDB,the United States,Mattresses,B08X46DSCM,2021-06-08,4,????," i really like it, i bought the medium i can said it¡¯s more firm and very cute too ",2021-06-10
RYUA7DT2R0GGO,the United States,Sofas & Couches,B07V6RBQBY,2021-07-04,2,Wouldn't buy again.," this is after 1 year of use. couch was damaged easy, spring popped out after sitting too hard. ",2021-07-11
R15HEKALD5BFZJ,the United States,Mattress Toppers,B071QXXVP3,2021-06-06,1,"Not 3 inches, only 2.5"""," i bought it because it said 3 inches depth. it's only 2.5 inches. it does not offer much cushioning, i had it for a futon that had some raised wood i could feel lying down, this foam padding did basically nothing to protect me from that. ",2021-06-09
R18HLFLCIHMOED,the United States,Beds,B01KH7UEBA,2021-06-03,2,The instructions continue to baffle me - 14 hours and still not complete.," i trust once this is fully assembled, it will serve my purposes - directions are horrendous! none of the screws are labeled, no tools included, photos and instructions discontinue when time came to mount to the wall. wish me luck - day 4 upon me. ",2021-06-05
R1C57OY3MEEYJ,the United States,Beds,B077Q4TTT5,2021-06-03,1,you will need to replace bars really quickly, the bars bend on these super easy ,2021-06-05
R1ML4CVPOHWFYZ,the United States,Bed Frames,B001N8VT1W,2021-07-01,5,sturdy, this was easy to install. very sturdy ,2021-07-04
R1MZ0EHN87BE8,the United States,Mattress Toppers,B08X4Q1HP5,2021-07-16,2,Stuff coming out, stuff coming out ,2021-07-19
R1NNCZLG0DLU5J,the United States,Box Springs,B00NPVCOSC,2021-07-15,1,A Day Late and Not Sure If I Will Get it Tomorrow, out of maybe 35 purchases this one is about the 2nd product late. that's pretty good but when you need it for good rest... you wonder... where it at! ,2021-07-19
R1Y91HITQDZYX2,the United States,Bed Frames,B0912TR11C,2021-07-06,5,Great value., ?i love the vintage style of the bed. guests says it was sturdy and comfortable. ,2021-07-12
R274OPL08YG795,the United States,Sofas & Couches,B07CZ8CQJ6,2021-07-15,4,Does what I need, the chaise lounge is used occasionally as a backup bed. it is easy to move and fits standard twin bed sheets fairly well. my only con is that it is firmer than the lounge that it is replacing but still comfortable. ,2021-07-18
R28CDT2L6BEF3I,the United States,Mattress Toppers,B089GYZZ9R,2021-06-21,5,Very comfortable, i love this.. so soft and comfortable. read the reviews and decided to purchase. so glad i did. ,2021-06-28
R2FFQKV3FUWZE2,the United States,Mattress Toppers,B07WG9HCP9,2021-06-01,5,Comfort, so comfy! my mattress was getting worn down and this brought it back to life. ,2021-06-06
R2OMGWX7DAIA6P,the United States,Bed Frames,B086K3DL2C,2021-06-03,5,Great for the Price," purchased for my 17 year old son, it¡¯s perfect! he loves it; he even assembled it himself ",2021-06-06
R2P3QL796TZSEZ,the United States,Bed Frames,B007B8RJC6,2021-07-09,2,Match with head board for easy assembly," i was instructed to buy these for the type of headboard we got from the sales rep of the store we bought them from, but we¡¯re a little difficult to put on. i made due with them even if it didn¡¯t assemble completely. there is a shimmy but holds together ",2021-07-11
R2UZARPZWWAXYR,the United States,Bed Frames,B089DC5NCS,2021-06-11,4,Easy to install, gets a four star because king mattress is small for the bed. i am assuming the bed fram is california king size and not king like i ordered ,2021-06-13
R2WBSNC38Z2D88,the United States,Bed Frames,B075GWWQGS,2021-06-06,5,Quality / Well Priced, assembly was a breeze and quality is better than expected. my tuft & needle king size mattress is a perfect fit. only complaint would be a little squeaking but i¡¯m sure it will disappear as we break it in ,2021-06-09
R2XBFUAXW2QK84,the United States,Mattresses,B00HCZ0XBM,2021-06-01,5,More than one use," we both this mattress, not for a bed, but to make cushions for our vintage camper, it was the perfect size to cut in half to make the cushions and the back, after all, the table drops down and the cushions are the bed. ",2021-06-04
R34GUCCW3ELV2O,the United States,Mattresses,B0134FXSWE,2021-06-07,5,Super great bed for a big guy who needs a firm mattress," if you like a firm bed this is such a great buy.i¡¯m 6,4 over 200 pounds. i have 2 bulged discs in my spine. i got this bed for a guest bed and loved it so much i have bought 5 more of them for other rooms. it¡¯s pretty solid so don¡¯t expect a soft bed. i have the 10¡± mattress. i have 3 queens and 3 fulls on platform bases. they are great. ",2021-06-09
R3FM5DFO6TF7G7,the United States,Beds,B084D313VV,2021-06-05,5,Space saving," easy to assemble, did so all by myself. instructions are easy to follow. it frees up a ton of space in a small bedroom ",2021-06-08
R3IJNW62GIY0W2,the United States,Box Springs,B06X9CG9LN,2021-06-29,5,Super f?cil de armar," mi esposo lo armo en 10 minutos, la verdad cualquier adulto podr?a es muy sencillo ",2021-07-05
R3IW7VTXIALX7Y,the United States,Bed Frames,B07QHGQBFX,2021-06-12,5,Que llege el producto en buen estado, excelente muy f?cil de montar ?? ,2021-06-16
R3MMFKV8EPQN1O,the United States,Mattresses,B0859RG1RB,2021-06-04,5,Comfortable but not too firm, it was hard at first but after two or three nights it was more comfortable. love the memory foam. we bought this for our 5th wheel. easy to set up. ,2021-06-06
R3NDCEKGC34RU7,the United States,Bed Frames,B08R9KVNJR,2021-06-02,3,Bed frame, nice bedthe only down thing about itis my mattress is cal kingand there is like one extra inch on each side and it just barely fit super tight on the other 2 sides ,2021-06-04
RQDJODA9GAAX,the United States,Mattresses,B083Z16P9G,2021-06-17,5,Quality, we love it ,2021-06-21
RV5Q8P8E9PNC2,the United States,Beds,B06WW43FVV,2021-06-09,5,Works for my memory foam matress perfectly, read some of the reviews and was scared it wouldn't work for my memory foam matress. but it worked perfectly. ,2021-06-14
RXVY0J7T2WQNC,the United States,Bed Frames,B07WHQGD2L,2021-07-08,5,All Ok as Expected, all ok as expected ,2021-07-18
R12WP18WASB9YT,the United States,Bed Frames,B08R8W126K,2021-07-12,1,What a hunk of junk!," so i will start off by saying i am a large man. i need to watch what i buy and make sure what i am buying is rated for high weight capacity. so i went with this due to its high weight capacity, and i was a little skeptical with the pictures as it seemed to be a bit thinner than some other models, but i liked that it had more cross sections to it. well upon first look, it is much much thinner than it looks in pictures. i'm a bit nervous to see how i'll make out with it, bit that's still to be determined.now none of that is even the part that makes me not want to buy it again or recommend it to anyone. the assembly was complete hell. nothing lined up how it was supposed to no matter what which way you try it. and once i was able to wedge it together to make it somewhat work, the screws were almost impossible to get in due to no room to turn an allen key. they all lined up crooked, and i was missing one nut and bolt to complete the project. the whole thing is just crap. i would say spring for something a little more expensive. it would be well worth not dealing with this hassel. ",2021-07-18
R1JFT4XHSEZUSW,the United States,Mattresses,B08V56S38Q,2021-06-02,5,My back is happy so am I.," i had no issues the frame came early so all i had to do was roll the bed on top cut the plastic, and watch my bed pop up. it's a little heavy but i was able to take care of sliding it perfectly and then remove the plastic from underneath its comfy not hot and my back is happy. pillow top firm bottom. hope this helps whoever reads this. ",2021-06-04
R1KZM8AEH6HW5F,the United States,Mattresses,B08LPT8KD4,2021-06-25,5,Very comfortable and provides good support," this is very helpful for people with chronic back pain. i kind of took the risk with this product because it did not have a lot of reviews, but i must say that i was pleasantly surprised with the excellent quality of the mattress. ",2021-07-05
R1MJJI3ROTIPX,the United States,Mattresses,B07X59TK41,2021-06-08,5,Best Mattress Ever!," i tried too many mattresses with all the promises of a great night's sleep. they all failed, except this one. i am now getting the best sleep in years. pressure point pain gone. back pain gone. overheating gone. i could tell the first night that i finally found a mattress that works for me and it only got better the next several nights as i got accustomed to it. this mattress is even more comfortable than an air mattress i had that cost several times as much. what could be more comfortable than sleeping on a bed of air? this mattress. wife loves it too. highly recommend. ",2021-06-10
R1QS3DNOITCHZG,the United States,Bed Frames,B072DY2MHK,2021-06-12,5,"Quality bed assebles easy, no box spring required."," like everything sturdy, assebles super easy.all wood ",2021-06-20
R28LRN8FAFVLXB,the United States,Beds,B01MV2YF39,2021-06-02,5,"Size, quality, softness.. Check!", extreme softness for my dog! she loved her new bed! size is perfect! over all quality looks and feels amazing. ,2021-06-04
R29GEZGVEHW9WY,the United States,Mattresses,B00DJ8HX96,2021-07-06,5,This mattress is going to work so well!, my granddaughter has a one bedroom apartment so i bought this for when i go see her. slept on it 2 nights and it's very comfortable. and easy to store when not in use. ,2021-07-11
R2ARCL22VTAGJA,the United States,Mattresses,B083YWMX49,2021-07-10,4,Very comfy," slept on it right away... i wish there was a firm option, but other than that it is very comfortable! ",2021-07-18
R2DAOG2RFBSMO,the United States,Beds,B01MG62SEC,2021-07-07,5,"Look no further - simple, sturdy, inexpensive"," love this bunk bed. sturdy, not too imposing/tall in the room, and a great price. shipping was delayed, but it got to us eventually. all pieces there and required minimal tools of our own (mallet &, screwdriver). putting it together was fairly easy - we laid out all the pieces and followed step by step. only hiccup was at the end when doing the rails, pay close attention to that bit. the ladder can¡¯t be placed anywhere but the right side.i don¡¯t like that i knock my head on the top bunk almost every night, but i¡¯m learning. also, its minor, but making the bed the comforters don¡¯t tuck in well around the ladder or top rails, so it always looks a bit unkempt.i foresee this lasting well into elementary school and perhaps further as two twins. very happy with our purchase. ",2021-07-11
R2FG1EHOTIIA8Y,the United States,Sofas & Couches,B073QYDP9F,2021-06-11,5,Delivery fast??, just what we wanted. ,2021-06-13
R2U1NOTKB4MKHE,the United States,Beds,B088RM99Q9,2021-06-26,1,Don't buy, had to put the bed together doesn't arrive already assembled. waste of time and money. ,2021-06-28
R2XSSGNGP7XBUE,the United States,Beds,B0892PK75P,2021-07-03,2,Pretty but flimsy!," as others have said, this bed will take time and patience to assemble. it looks great, but it doesn't feel very stable and is a little wobbly. also, the back headboard is so flimsy you can't lean against it without one end popping out. it looks terrific but the quality is very mediocre. ",2021-07-11
R36KASR950U43F,the United States,Mattresses,B006Z2BZBU,2021-07-07,3,Bad packaging," i'm sure the mattress is more comfortable than the cardboard mat that comes with the pack n play, but the packaging was pretty damaged and the box was opened when it arrived. ",2021-07-11
R36WI8SGVFKZ3M,the United States,Beds,B085FZY9KZ,2021-07-06,5,It's an ok 3 bed bunk bed for the price," very heavy, not so easy to put together but the sturdiness is pretty good. yes i'd get it afain if needed. the trundle bed need a board over the slats before you put on a matress otherwise yoyr feet go sink through slats when getting down from top bunk. ",2021-07-12
R37D9V9FCRXSM3,the United States,Box Springs,B00NPVCPRM,2021-06-09,5,Better than buying box springs, terrific alternative to box springs easy assembling easy to move around and extremely sturdy ,2021-06-14
R39FBWJFJYJ340,the United States,Beds,B093NTH63Z,2021-06-25,1,"NO NO NO, below zero"," this is the worse i have ever seen, something wrong with this bed, don't waste your money, very low, and not build well, very loss too. ",2021-06-27
R3COC5GKQGMCU0,the United States,Mattresses,B078KFHQ1P,2021-06-11,4,Good mattress," good mattress, per my son, that¡¯s who¡¯s mattress it is ",2021-06-16
R3HLV9SVMP79W7,the United States,Mattress Toppers,B07H9KP6MR,2021-06-13,5,Makes sleeping comfortable again, this topper does exactly what they say in the description and has made sleeping very comfortable again. extremely pleased with this product. ,2021-06-15
R3JYC1WSFK6L5Q,the United States,Box Springs,B00NPVCPRM,2021-07-08,5,Great for the price, light and easy to move. very easy to put together. ,2021-07-11
R3NXPW1NH9PIRV,the United States,Bed Frames,B00EYN1NEG,2021-06-14,5,This was great!, perfect for our new bed. ,2021-06-20
R3QBJLF8CSMSZ5,the United States,Bed Frames,B07GTGVLX9,2021-06-25,5,Perfect for big men and or heavy couples," i've had this frame for about a week now, and i absolutely love it, i was very wary about it, being that i'm a large man at 460 pounds, but it doesn't sway, squeak, buckle, or any of that to what i know so far. im very impressed with it's sturdiness and ease to put together, my wife and i did so in about 20-25 mins. ",2021-06-28
RRNMDT83O2WLH,the United States,Beds,B075GXXWP6,2021-07-05,3,A hole is located at a wrong place," this is my second bed that i purchased from zinus. generally, the construction is good and assembly instruction is easy to follow. however, i found that a hole is located about 3mm away from the correct position. i shaved a dowel to make it work. fyi, zinus is a korean furniture manufacturer. ",2021-07-11
RUSBZP8H8ZSCF,the United States,Mattresses,B00Q7EPPDA,2021-06-11,3,A little disappointed..," i was very excited to purchase this mattress as it said it helped with back pain and the like.it was easy set up, and has held a firm body since i bought it. i am sad because i have had some restless nights where i couldn¡¯t get comfortable in this bed. could be due to the heat we are having! but i also have been waking up with some pretty major back and shoulder pain every now and then. i hope this is just a fluke thing from the position i¡¯m sleeping in and not the actual mattress not supporting me. ",2021-06-14
RWU1PZRAMAHCL,the United States,Mattresses,B072QBYL1J,2021-06-13,5,Great buy!, really comfortable bed. i would recommend. ,2021-06-20
RZ99PVJ5QOFZJ,the United States,Mattress Toppers,B07XD5R45V,2021-07-14,5,Snuggliest, yummy love it ,2021-07-18
R12YP5HA42836V,the United States,Mattress Toppers,B089Q7QMLX,2021-06-24,5,Perfect," i have an adjustable bed with a 5 year old hybrid mattress. the mattress was getting a little uncomfortable, with the memory foam flattening a bit, and dents in the sleep area. this topper is just the right density, it gives support, but allows some give in the hip/shoulder area for a good night's rest. it arrives promptly, and was packed well. it had no odor, and expanded quickly. it's nice that it has a cloth cover, but i did put a cooling/waterproof cover over it. i've been sleeping on it for 2 weeks, so i can't speak to its longevity, but it seems like a quality item, unlike those i saw in the dept & home stores, which were a much lower quality foam, with no covers. ",2021-06-29
R1TTA3F4B4NVD4,the United States,Mattresses,B01IU6RN9G,2021-07-01,5,Comfortable, my teenage son loves his new mattress! says it¡¯s comfortable! ,2021-07-04
R24FE6WA1YLV3H,the United States,Bed Frames,B08X4GVJ51,2021-06-23,5,Fast delivery. Working well., easy assembly. very sturdy. ,2021-06-29
R263Q0WHCCGARR,the United States,Mattresses,B007GMS0BG,2021-06-10,5,Best mattress for your money., i've had this mattress for a while now. and i love sleeping on it. the mattress is form yet really soft. i would recommend to anyone. we absolutely love it. the mattress is not as hot as other memory foam mattress. ,2021-06-15
R2PJW3FUPJNEO8,the United States,Box Springs,B01AS4WA14,2021-07-09,5,price and ease of assemble, design is simple and functional ,2021-07-18
R2QLU2CTRP6KRW,the United States,Mattresses,B005F9BI3E,2021-06-20,5,Muy util, me parece muy util ,2021-06-27
R31W6YNWNEFJH,the United States,Mattress Toppers,B08R7511PR,2021-06-26,2,Uhmmm¡¦?, this mattress pad arrived - it¡¯s definitely thick but it came with blue stains all over it¡¦ ,2021-07-04
R394UPW8YWTXUF,the United States,Mattress Toppers,B07LCXVHJB,2021-06-04,2,Not comfortable, had to get a pillow topper. was hard ,2021-06-06
R39ZWW08UOLCZ,the United States,Bed Frames,B07H9KRVL8,2021-07-12,5,Ideal," fast shipping, easy to assemble, light weight but sturdy. this is the second bedroom that i have furnished with this frame and it¡¯s great. my first one is over a year old and is in perfect condition. ",2021-07-18
R3S710Q4B28MO0,the United States,Mattresses,B08PD8TX27,2021-06-14,4,It¡¯s a good memory mattress!, the mattress is fine! i was hoping it is firmer! ,2021-06-27
RECDGPRXUZKLN,the United States,Bed Frames,B08FYTM35J,2021-07-04,4,Would of given 5 stars but somewhat difficult to assemble with all the pieces, alot of pieces to. took about 3 hrs to put totatlly together but worth it to us.. thinking about getting another one. ,2021-07-11
RFJDVRUMZVNTG,the United States,Box Springs,B00NPVCOSC,2021-06-17,5,easy to put together, i did it myself. i am happy with. ,2021-06-20
RUUVBXQJ89LMJ,the United States,Mattresses,B085VK7VVW,2021-06-05,5,You can rest, loved it my sons back doesn¡¯t hurt any more. real soft ,2021-06-13
R1BIMRD8XJ67IB,the United States,Beds,B01KGRAHHM,2021-06-23,5,Nice especially for this price," sturdy, super easy to put together. 20 minutes or less.this was perfect for our needs ",2021-06-27
R1M53DTIHDQKMF,the United States,Sofas & Couches,B01MT9EDP3,2021-07-03,5,This is very nice!," first of all what a great piece of furniture at this price point. this was so easy to assemble that i did it myself! ha ha! it looks amazing and it's firm yet comfortable. looks beautiful and the seat is deeper than it looks in the photos. i don't even see a weight limit listed for this product but, it feels super sturdy. lightweight and easy to move. with the color scheme on this setee it's so easy to match other furniture with this. great product. ",2021-07-11
R1VY0MNYZANOUE,the United States,Bed Frames,B08BY8GHJQ,2021-06-29,5,I absolutely recommend it if you need more space to storage, i really like it super easy to assembled and storage space for all i needed you just need a 6 inch mattress my is 10 inch and i can¡¯t see the footboard ,2021-07-05
R2H7Y6LLLGUJDM,the United States,Mattresses,B00Q7EPSHI,2021-06-04,5,"Comfortable, great buy"," hands down the best decision i've ever made, exactly what i was hoping for ",2021-06-06
R35USX1VRM07SG,the United States,Mattresses,B00OHJL018,2021-06-12,5,GREAT, just lovely ,2021-06-20
RCDUIATL25W7N,the United States,Mattresses,B073VMTFCC,2021-06-15,5,Firm Sleep," this mattress is being used on a day bed, with a low profile box spring, and the entire functionality of this mattress is perfect for what i need it for! ",2021-06-20
RIYK39NR1Y866,the United States,Bed Frames,B075V6V3VD,2021-06-24,5,Nice, a little bigger than a regular king but very strong and easy to assemble ,2021-06-27
ROVK3SX7F4TSO,the United States,Mattresses,B07GBGLST7,2021-06-25,5,Awesome, very well made ,2021-06-27
RQVBDYHS3DQGE,the United States,Beds,B01LXM1D6Q,2021-07-04,4,Good purchase," i have had this bed for a little under a year. initially, the reviews had me skeptical; however, i am pleased with the quality for the amount i paid. i did have one part that had a dent, but it isn¡¯t even that noticeable. also, assembly did not take long at all and the directions were straight to the point. overall i am pleased with this purchase. ",2021-07-11
RTW1I4SUR9KON,the United States,Sofas & Couches,B0939JNQ7J,2021-06-24,2,Missing half the order. Not sure how to contact seller.," as of rn it was easy enough to out together, a bit darker than expected and the material reminds me of that of patio furniture. but hey for the price who cares.my real issue at the moment is i only recieved half the couch, the chaise. the box even says 1/2 but given everything shows completed and delievered im worried i wont get the second one. nor do i know how to contact the seller. ",2021-06-27
RZ3LS7YGZ7KHN,the United States,Bed Frames,B08DNHV633,2021-07-07,1,Didn't hold up 3 months!, i have had this bed frame for 3 months and the center supports are already bent. cheaply made! ,2021-07-11
R12MDIH4A5IU0H,the United States,Mattress Toppers,B085L74W4G,2021-07-06,3,Queen is short," ordered this on prime day and it never got passed the ""created label"" shipping stage for over a week. finally amazon let me put in for a replacement and it arrived a day early, a nice surprise.this topper takes a while to expand fully and when it finally does, the queen size is short all around...definitely more of a full size. comfortable and cool depending on your sheets but i'm disappointed in the lack of fit. ",2021-07-12
R162RADRH6RDGB,the United States,Bed Frames,B088FKK34V,2021-06-13,1,Too low," i'm 50 years old and this frame was 10 inches high, i should have just laid on the floor. ",2021-06-20
R1LJG7MDEWFKBM,the United States,Beds,B07ZGMGTCJ,2021-06-29,5,Large soft dog bef, large & soft for my dog. she can stretch out and still remain on bed. i already recommended this bed to family & friends. ,2021-07-04
R1LV4BYIZDCCYR,the United States,Mattresses,B07GBJPBSN,2021-06-13,5,Perfect comfort for the pack n play, this is perfect for my pack n play. ordered this for my 6 month old bc i felt he needed a little more padding. on the trip he sleep through the night the entire trip. great purchase. ,2021-06-15
R1QFPV7R61UQAD,the United States,Sofas & Couches,B094DFVD33,2021-06-18,5,One of a kind sofa., wow this sofa is one of a kind. for real! i need a sofa for my kid room. but i needed one that will be able to turn into a bed if his grandma or uncle come visit. i bought this one i no one can change my mind that i made the best desission. first thing i notice is that it arrive fast. it took couple of days. for example in the store i was looking for sofa the ly wanted to bring me one after 1 month of purchasing it. rediculous! anyway after arriving it took me 5 minutes to put it together. i saw the color. i ordered the blue color and it is great. same as the picture. when i sit on it i felt very comfortable and nice. the material is high standard. and for the price that i paid i believe i made an amazing deal. sofas like this one cost a fortune in the store. when i turn it into a bed and lay down i felt like i am laying on a cloud. it came with a small pillow that makes the design look better. ,2021-06-27
R20GUA80WIX4JI,the United States,Mattresses,B010GO33I0,2021-07-13,5,Comfortable, quick & easy set up. very comfortable to sleep on. glad i got it. ,2021-07-18
R24LMLIDSI3EWI,the United States,Bed Frames,B07MFDRSFJ,2021-06-16,4,Make sure all the pieces are there before you get rid of your old frame.," i reached out to the seller because it arrived missing two slots for the bed. we put it all together an i am using it since we already took out my other frame and box spring to make room to assemble it. still waiting to hear back from the seller to make sure he sends the two missing slats, i did buy insurance but they said i don¡¯t qualify for it since the buyer will need to send the two missing slots. it didn¡¯t arrive as the picture showed. the metal is much thinner but it is sturdy enough. ",2021-06-20
R2GKTDKHZTULE7,the United States,Bed Frames,B072LFJTFJ,2021-06-08,5,I¡¯m a parent, ?works as advertised. easy to assemble! ,2021-06-14
R2MP4I1OJF5XRJ,the United States,Mattress Toppers,B01MEF3MOU,2021-07-01,5,Worth the money, worth the money. camper bed is way more comfortable now. ,2021-07-04
R2P2WARJKX8LVH,the United States,Mattresses,B08GL47CCZ,2021-06-25,5,20 of 10 would buy again," dude this bed is super legit! not too plush, soft and molding yet firm enough for lasting comfort! ",2021-06-28
R2P7I7HXHVFBNK,the United States,Bed Frames,B0716FHHC3,2021-07-09,5,Love this frame!, love this frame! directions were easy to follow and they sent a ratcheting allen wrench which was very helpful!. ,2021-07-11
R2WNIEWAFDE855,the United States,Sofas & Couches,B07ZHCZ5K1,2021-06-07,5,Lovely, easy to assemble and lovely ,2021-06-09
R32GWRBO4M62CG,the United States,Mattresses,B08FT5SB55,2021-06-08,5,Comfortable," the mattress is just right. not too hard, and not too soft. ",2021-06-15
R37M3WU82VP4EB,the United States,Mattresses,B01IU6RMVA,2021-07-09,5,Comfy!," i bought this for my daughter and when we got it, i tried it for myself. it's super comfy! my daughter sleeps amazing on it! ",2021-07-11
R383R8NEP7T05R,the United States,Mattresses,B006L9U4PK,2021-07-10,2,Just watch the size you receive from Zinus," i'm sorry, zinus is my favorite bed, but they did send a 6 inch instead of 8 inch. the bed took one week to expand. once it was done i measured and really was shocked it wasn't the right size. i suggest measuring before you keep your product. amazon was great about promptly taking care of the issue. zinus on the other hand not so well. just buyer be ware of what you are receiving. the bed was great soft, firm, and okay. but if you pais for something you should have received it. like i said amazon was quick to fix the issue! ",2021-07-18
R3NPYRZ1CSQ9FI,the United States,Bed Frames,B07CVQNKP5,2021-07-12,4,Good but for the price, it was easy to put together for the most part just some pieces in got had the wrong stickers on them. i got everything together. it started to squeak about month in tightened the screws it helps a lot but still squeeks a little. ,2021-07-19
R3T5WFJOST9V85,the United States,Mattresses,B07BTRDGRM,2021-06-07,1,Terrible mattess, this mattress is very uncomfortable. it also does not provide cool relief as suggested by manufacturers. ,2021-06-09
R6097ZWRDNOOL,the United States,Mattresses,B01NANZ3HQ,2021-07-07,5,I love it, i love it! super fluffy and you can¡¯t feel if someone gets up ,2021-07-11
R9O9V0A9ENZYN,the United States,Sofas & Couches,B085VG9HPN,2021-06-29,5,Very nice. Not the most comfortable but the quality is pretty good.,[NULL],2021-07-04
R1HL819VKTUKSK,the United States,Beds,B075FFFNX4,2021-06-29,5,Good Deal," easy to set up, perfect when family comes to visit ",2021-07-04
R1L06TR6OCV6T1,the United States,Sofas & Couches,B07YFV2NLN,2021-06-07,3,Not so comfortable, no so comfortable when sitting. pillow almost go all the way down. gaps between individual pillows. arm rests are shaky. ,2021-06-09
R1NHU9JDADO9WL,the United States,Bed Frames,B07TTM82WP,2021-06-11,5,Nice looking Bedframe, i like the bedframe when it¡¯s all together. there are a lot of nuts and bolts but it¡¯s worth it when you¡¯re done. a couple of the letters were in the wrong part but i figure that out. just look at the drawing they have with the bedframe ,2021-06-16
R1NZ39D992XQVL,the United States,Beds,B078J2GTR6,2021-07-02,5,Great beds!," i ordered two for our girls room. these beds look great, are extremely sturdy, and were easy to assemble. i love the look they gave our room and we get so many compliments on them. ",2021-07-04
R1YJPN53ABJQV7,the United States,Mattresses,B010S7VZI0,2021-06-12,5,Great value, very nice value for the price ,2021-06-14
R21DZLYGFI8J6R,the United States,Mattresses,B012H0KBYK,2021-06-03,5,Comfy," i¡¯m so picky and hesitant about buying mattresses online. i¡¯ve been having some pretty restless nights lately since i¡¯m pregnant, so i¡¯ve gotta say i¡¯m really impressed with the comfort and quality of this mattress. we¡¯ve only had it for about 2 weeks but it¡¯s definitely one of the most comfortable one i¡¯ve slept on! ",2021-06-05
R2D27F4HRMCZSG,the United States,Mattress Toppers,B07Z1JJDZP,2021-07-12,5,N /A, it keeps me cooler when i sleep ,2021-07-18
